"","Name","Peak_E_over_Flu","E_P_Over_S_Err","t90","t90_err","Peak_E","Peak_E_Err","Fluence","Fluence_Err","Classification."
"93","90725838","7.72256229243942","7.05579647687536","1.13861843389949","0.0895518828864541","2.09525341154519","1.42848759598113","-5.62730888089423","-7.32903092530678","Unknown"
"94","140322424","7.34253391205772","6.08675287721441","1.02102382203159","0.324488233307656","1.64469160799873","0.38891057315543","-5.69784230405898","-7.55726944733863","Unknown"
"95","150902733","6.6193743124054","4.97642304725695","1.13251583491264","-0.441291429466834","2.53945587760355","0.896504612455097","-4.07991843480185","-7.28400500826247","Unknown"
"96","170625692","7.67895365807813","6.88748944323877","1.35762997195676","0.944383957640844","1.9692554453838","1.17779123054445","-5.70969821269433","-7.12514145467108","Unknown"
"97","130218261","7.59210491346902","6.9523169194323","1.56961966713282","0.564073978977147","2.56675935187446","1.92697135783773","-5.02534556159457","-6.97363018842628","Unknown"
"98","130420422","8.01619761981546","7.21903792260974","1.43660784900891","0.707655323531187","2.59261960076858","1.79545990356286","-5.42357801904687","-7.33779955572882","Unknown"
"99","81226044","9.13225842420389","8.64082565772314","-0.0798766737092761","0.0136796972911926","2.76602977028644","2.2745970038057","-6.36622865391744","-7.63473670830127","Unknown"
"100","171024977","7.89590528383115","6.83067168155786","1.54496053246826","0.766264090651996","1.87130492118726","0.806071318913959","-6.0246003626439","-7.46378256193936","Unknown"
"101","90411838","6.88600494676994","6.1024916281328","1.3324586591892","0.510142699402573","1.70986374097684","0.926350422339705","-5.17614120579309","-6.98876798968063","Unknown"
"102","160716144","7.67109532853714","6.64320877339648","1.46131840879527","0.107209969647868","2.13020120802435","1.10231465288369","-5.54089412051279","-7.50553928060917","Unknown"
"103","90719063","6.75292798789496","5.0748457487506","1.05659997629278","-0.33161408331","2.42361904293724","0.745536803792878","-4.32930894495772","-6.80181044348318","Unknown"
"104","100605774","8.20928717600523","7.23406856742083","0.913389943631756","0.456669629423758","2.08811907111397","1.11290046252957","-6.12116810489126","-7.66268053414307","Unknown"
"105","110316139","10.1988929945295","10.3861121273219","0.468937805665461","0.34222522936079","3.2594775258904","3.44669665868272","-6.93941546863913","-7.47926762166799","Unknown"
"106","81006604","8.89454218549871","8.29886693068489","0.806179973983887","-0.0347982989740879","2.81533835555084","2.21966310073702","-6.07920382994787","-7.72792621249999","Unknown"
"107","90524346","6.78779246073905","5.31006245609856","1.73509565691198","-0.0604807473813815","2.00758648743103","0.529856482790544","-4.78020597330802","-7.21710475357138","Unknown"
"108","150404733","8.13862619351993","7.22392748175576","0.686993566264679","0.290034611362518","1.92461764540683","1.00991893364265","-6.21400854811311","-7.53557007154915","Unknown"
"109","100719311","9.52855971031579","9.18661328081836","0.204119982655925","-0.0685421293109949","3.11603494769946","2.77408851820203","-6.41252476261634","-7.43615122524608","Unknown"
"110","90819607","9.1733204588454","8.57565102246009","-0.71669877129645","-0.694648630553376","2.60808092113392","2.01041148474862","-6.56523953771147","-7.71076790407724","Unknown"
"111","180703876","7.33416686648486","6.29762377222325","1.3167249841905","0.19228861256812","2.54504695679173","1.50850386253012","-4.78911990969313","-7.36766420578275","Unknown"
"112","131118958","6.68464855880973","5.14584230384065","1.93068929327123","0.641672373224687","2.51420961510912","0.975403360140039","-4.17043894370061","-6.39456565465229","Unknown"
"113","170323775","7.48852513240955","6.28282937424491","1.54811905171309","0.732393759822969","2.0635859045118","0.857890146347159","-5.42493922789775","-7.59739475808009","Unknown"
"114","111107035","8.46343200696139","7.92785221391737","1.08033782324757","-0.0347982989740879","2.42118291783867","1.88560312479465","-6.04224908912272","-7.4588952447672","Unknown"
"115","151003729","9.3564758451687","9.95261149535544","1.6437684122194","0.702688968159133","3.48600461902747","4.08214026921422","-5.87047122614122","-7.24239902043086","Unknown"
"116","90926181","6.13169091828354","4.55810973602387","1.13861843389949","-0.543633966870957","2.29773600613477","0.724154823875092","-3.83395491214877","-6.46755139042772","Unknown"
"117","150628767","9.26517535582597","8.62281145550959","-0.193820026016113","-0.197910742118267","2.68822452356998","2.0458606232536","-6.57695083225599","-7.93907563031052","Unknown"
"118","120919816","7.75771062232601","6.63580179595018","1.31132995230379","0.1156105116743","1.81293600617983","0.691027179804003","-5.94477461614618","-7.65545054409026","Unknown"
"119","101011707","8.50710199132702","8.03191314584959","1.56052830969491","0.365113431627577","2.94008730753239","2.46489846205497","-5.56701468379462","-7.04116387225317","Unknown"
"120","90625560","7.76612551579674","6.84748183086198","1.11581014140979","0.0588054866759068","2.14048887332177","1.221845188387","-5.62563664247497","-7.16640670600154","Unknown"
"121","160303971","8.11706926814723","7.53596488696012","1.43354583057662","0.844290743254343","2.25603474643705","1.67493036524995","-5.86103452171017","-7.44889171635637","Unknown"
"122","120426090","6.7723590667551","5.25121316698482","0.429429264381788","-1.04095860767891","2.09559053486988","0.57444463509959","-4.67676853188523","-7.64502767498102","Unknown"
"123","130727698","7.32836474045814","6.27561855674097","1.1136760118971","-0.0599818449923368","2.24018793474127","1.1874417510241","-5.08817680571687","-7.19635172759852","Unknown"
"124","101023951","6.2113408731582","5.11264733069452","1.88536687487076","0.916769684283136","2.01543939670832","0.916745854244636","-4.19590147644989","-6.29243833956363","Unknown"
"125","170827818","8.83177505936243","8.15808522497987","-0.0798766737092761","-0.392544976785331","2.50492503696475","1.83123520258219","-6.32685002239768","-7.83451825717784","Unknown"
"126","161105417","7.68533128732613","6.84794141792459","1.61776545172094","0.0358298252528282","2.66494794195835","1.82755807255681","-5.02038334536779","-7.44402334230057","Unknown"
"127","170210116","6.75640941736907","5.40701546427156","1.88391682738791","0.13956426617585","2.73916443823906","1.38977048514155","-4.01724497913001","-7.32189152611717","Unknown"
"128","90924625","9.04886823030044","8.36395215692604","-0.453457336521869","-0.995678626217357","2.79285592624129","2.10793985286688","-6.25601230405916","-7.52347268702497","Unknown"
"129","90602564","8.43631735476489","7.72255220116559","1.3167249841905","0.857875025523563","2.88227943108899","2.16851427748968","-5.5540379236759","-7.24511677174783","Unknown"
"130","180528371","8.60212762659169","7.87844217445489","1.22778390085372","0.465234094988014","2.45892295472009","1.73523750258329","-6.1432046718716","-7.43949558480494","Unknown"
"131","110411629","7.40810666250506","6.40617805269064","1.3720277926574","0.290034611362518","1.96251101474848","0.960582404934067","-5.44559564775658","-7.16238000081234","Unknown"
"132","150826557","7.66742215027048","6.95302570885455","1.5188296756111","0.266231696689893","2.2443506105729","1.52995416915697","-5.42307153969758","-7.41490039262594","Unknown"
"133","120921877","7.70127353273808","6.55449617438993","0.750662646134056","0.0588054866759068","2.09542740962014","0.948650051271987","-5.60584612311794","-7.50816224420412","Unknown"
"134","170126480","7.2449217552204","6.22661936453939","1.14063372513482","0.488973524726508","2.17619142476417","1.15788903408316","-5.06873033045623","-7.17832274134563","Unknown"
"135","90711850","7.44392373140959","6.76017018412301","1.71574436010436","0.40823996531185","2.20675978271216","1.52300623542559","-5.23716394869743","-6.88329265860691","Unknown"
"136","180113418","6.20466197989541","4.57940716801606","1.39051119835142","-0.441291429466834","2.41714256761678","0.79188775573743","-3.78751941227863","-7.23935891639383","Unknown"
"137","91017985","7.8121065258123","7.06811946125572","1.65127801399814","0.527243116388089","2.1438981124273","1.39991104787072","-5.668208413385","-7.48353073379622","Unknown"
"138","81225257","7.76211382968889","7.11491012411753","1.61507637825202","0.753353212641496","2.59120522885541","1.94400152328406","-5.17090860083348","-7.04796350924757","Unknown"
"139","101213849","7.7911897568467","6.83425625751356","0.709269960975831","0.214578953570499","1.90157742272179","0.944643923388651","-5.88961233412491","-7.73577265224377","Unknown"
"140","150805445","7.29354151956504","6.04914877830715","1.66110247363425","0.711469781874328","2.07918450324402","0.834791761986129","-5.21435701632102","-7.16165473122401","Unknown"
"141","140612294","7.52137194862822","6.29321603924147","1.59009471405282","0.928549467001664","2.13463220863019","0.906476299243439","-5.38673973999803","-7.0497033137846","Unknown"
"142","151117442","7.28126085275701","6.23108671372047","1.76760848421792","0.669502834104343","2.22463663868144","1.1744624996449","-5.05662421407556","-7.16544578559622","Unknown"
"143","150204272","8.29330527274459","7.82155506120051","1.04170842089144","0.0236639181977935","2.58000868567886","2.10825847413477","-5.71329658706573","-7.4715332459438","Unknown"
"144","110818860","7.78611667147562","7.02545434032739","1.82654773163226","0.5928426831311","2.49824423264787","1.73758190149965","-5.28787243882774","-7.47954266982834","Unknown"
"145","170127067","8.18427155610094","6.79740593069297","-0.892790030352132","-1.34678748622466","2.93143468057529","1.54456905516731","-5.25283687552566","-7.27416184479129","Unknown"
"146","140508179","7.6235539587442","6.92391948367628","1.28905355759264","0.359835482339888","2.14666281912483","1.44702834405691","-5.47689113961937","-7.07957402582248","Unknown"
"147","130523198","7.30916109542233","5.69695897130738","0.730459260045769","-0.0347982989740879","1.74206627905891","0.129864154943952","-5.56709481636343","-7.50869434777906","Unknown"
"148","131105087","7.04889662987","5.8162944195401","2.05170035292422","-0.335358024443874","2.42505368765326","1.19245147732335","-4.62384294221675","-6.95561705292646","Unknown"
"149","131030653","8.02632299325987","7.25056562993813","1.72630330027461","0.564073978977147","2.24380693747377","1.46804957415204","-5.78251605578609","-7.49464649383981","Unknown"
"150","180602938","9.26521321132272","8.55472832631447","-2.09691001300806","-0.133122185662501","2.58490210457222","1.87441721956397","-6.6803111067505","-7.82841979806794","Unknown"
"151","150403913","6.89414978700338","5.58533915982812","1.34775921793047","-0.0915149811213502","2.63219268677137","1.32338205959612","-4.26195710023201","-7.25728272219275","Unknown"
"152","140422194","7.53612626539411","7.11612123551363","2.55807466202763","0.994844849553398","2.215317870613","1.79531284073252","-5.32080839478111","-6.96847035419658","Unknown"
"153","81204004","8.34719339251146","7.63783994361956","0.870637963210806","0.266231696689893","2.35528232880303","1.64592887991114","-5.99191106370842","-7.26872558760386","Unknown"
"154","80905705","7.83537108626008","7.0333275434535","2.02524030643275","0.832636627596703","2.29915959321591","1.49711605040934","-5.53621149304416","-7.43954337774897","Unknown"
"155","141016897","7.63513080349606","6.5785053574304","1.24067402762031","0.885587356189656","2.18889250188606","1.1322670558204","-5.44623830161","-7.31799037961788","Unknown"
"156","90717034","6.65150742360473","5.43380036556668","1.81648655738103","0.19228861256812","2.01765010041961","0.799943042381571","-4.63385732318511","-7.1272553509245","Unknown"
"157","121217313","7.41874998444326","6.59396183332891","2.91838266471442","1.05549300667785","2.24912690701322","1.42433875589888","-5.16962307743003","-7.18306968006082","Unknown"
"158","110521478","8.02458363364034","7.60708470113889","0.788239097382168","-0.0920514783877277","2.58186219933019","2.16436326682873","-5.44272143431015","-7.0933848585516","Unknown"
"159","111003465","6.95563588830496","5.76879871377057","1.22115332195471","0.0236639181977935","2.27874354349048","1.09190636895609","-4.67689234481448","-7.22268919831048","Unknown"
"160","180625941","9.24919398443955","8.51813906330571","-0.152427340857888","-0.167491087293764","2.76043545174537","2.02938053061152","-6.48875853269418","-7.39867893755894","Unknown"
"161","170906485","11.0846935756664","11.9293752598911","1.65865996762074","1.22243031466049","4.72464797426423","5.56932965848896","-6.36004560140218","-7.3345222013553","Unknown"
"162","110929187","8.06368954505847","7.18248274644903","0.709269960975831","-0.242603971206976","2.40557890077277","1.52437210216333","-5.6581106442857","-7.70557786688702","Unknown"
"163","171004857","7.97987701208149","7.13876506618636","0.913389943631756","-0.0347982989740879","2.09721460717742","1.25610266128228","-5.88266240490408","-7.11881513039645","Unknown"
"164","160528276","8.25791744654896","7.65021104916231","0.855397996654069","0.416806871822944","2.128912105418","1.52120570803136","-6.12900534113095","-7.15856544188996","Unknown"
"165","150802127","7.14766679166137","5.96589004599185","2.49567335795432","0.426998958756537","2.31178161264571","1.1300048669762","-4.83588517901566","-7.17808707817496","Unknown"
"166","130406288","7.46245238629701","6.08553288996518","0.899601659146122","0.1156105116743","1.92842975458283","0.551510258250998","-5.53402263171418","-7.28940035334845","Unknown"
"167","170912273","7.30808511342302","6.19067737904963","1.13251583491264","0.19228861256812","1.8901712136705","0.772763479297111","-5.41791389975251","-7.54726314731344","Unknown"
"168","141013803","7.48381659120064","6.74590392607991","1.91609583700768","1.21463194539314","2.42875306131972","1.69084039619898","-5.05506352988092","-6.65665049790069","Unknown"
"169","170727841","8.29180719369625","7.61349535727402","1.28330122870355","0.599227862773796","2.23276671185431","1.55445487543207","-6.05904048184194","-7.461200130035","Unknown"
"170","170112970","8.98341905896352","8.60964373849605","0.866877814337499","0.19228861256812","2.73278428836768","2.35900896790021","-6.25063477059584","-7.75604469802126","Unknown"
"171","150228981","7.17857993032835","5.87938380560241","1.56358786599124","0.0236639181977935","2.24044690246691","0.941250777740971","-4.93813302786144","-7.55361818777756","Unknown"
"172","150206285","7.88797188932572","7.03682582519123","1.36728135763294","0.523486332343228","2.36262514268778","1.51147907855329","-5.52534674663794","-7.36932809360581","Unknown"
"173","151231443","6.35932127425221","4.87347225800809","1.85385024905478","-0.140261433802853","2.29344586937575","0.807596853131638","-4.06587540487645","-6.63082126336272","Unknown"
"174","171025913","8.96799851097224","8.55731789163733","0.899601659146122","0.500648063371912","2.58028423234885","2.16960361301394","-6.38771427862338","-7.59264309251405","Unknown"
